"id","name","shape","carat","color","clarity","cut","lab","certificate_number","original_price","size","growth_type","depth ","table ","video_url"," certificate_link","image_link"
"827","BULLET  Shape Antique Cut Diamond","BULLET ","0.37","E","VS1","VERY GOOD","NON-CERT","NON-CERT","85.29","4.05*5.06*2.21","HPHT","64","70","https://ssdweb.co/ssdweb/hd/Vision360.html?d=925980017&zoomslide=1&z=1925980017&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"828","BULLET  Shape Antique Cut Diamond","BULLET ","0.36","D","VS2","","NON-CERT","NON-CERT","82.99","3.96*5.00*2.56","HPHT","64.54","66","https://ssdweb.co/ssdweb/hd/Vision360.html?d=924460643&zoomslide=1&z=1924460643&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"829","BULLET  Shape Antique Cut Diamond","BULLET ","0.3","D","VS2","","NON-CERT","NON-CERT","69.16","3.48*5.05*2.23","HPHT","63.97","73","https://ssdweb.co/ssdweb/hd/Vision360.html?d=924910542&zoomslide=1&z=1924910542&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"830","TAPERED BAGUETTE Shape Antique Cut Diamond","TAPERED BAGUETTE","0.29","D","VS1","","NON-CERT","NON-CERT","55.38","3.16*5.02*2.15","HPHT","68.14","56","https://ssdweb.co/ssdweb/hd/Vision360.html?d=924440112&zoomslide=1&z=1924440112&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"831","TAPERED BAGUETTE Shape Antique Cut Diamond","TAPERED BAGUETTE","0.27","E","VS1","VERY GOOD","NON-CERT","NON-CERT","51.56","2.45*6.00*1.95","HPHT","0","0","https://ssdweb.co/ssdweb/hd/Vision360.html?d=926701031&zoomslide=1&z=1926701031&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"832","TAPERED BAGUETTE Shape Antique Cut Diamond","TAPERED BAGUETTE","0.27","E","VS1","VERY GOOD","NON-CERT","NON-CERT","51.56","3.05*6.01*1.71","HPHT","65.05","69","https://ssdweb.co/ssdweb/hd/Vision360.html?d=926700178&zoomslide=1&z=1926700178&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"833","TAPERED BAGUETTE Shape Antique Cut Diamond","TAPERED BAGUETTE","0.27","E","VS2","","NON-CERT","NON-CERT","51.56","3.08*4.97*1.88","HPHT","61.08","58","https://ssdweb.co/ssdweb/hd/Vision360.html?d=924420318&zoomslide=1&z=1924420318&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"834","TAPERED BAGUETTE Shape Antique Cut Diamond","TAPERED BAGUETTE","0.25","E","VS1","","NON-CERT","NON-CERT","47.74","2.74*5.46*1.94","CVD","70.96","74","https://ssdweb.co/ssdweb/hd/Vision360.html?d=924920105&zoomslide=1&z=1924920105&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"835","TAPERED BAGUETTE Shape Antique Cut Diamond","TAPERED BAGUETTE","0.24","E","VS1","VERY GOOD","NON-CERT","NON-CERT","45.83","2.45*6.01*1.67","HPHT","0","0","https://ssdweb.co/ssdweb/hd/Vision360.html?d=926701030&zoomslide=1&z=1926701030&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"836","TAPERED BAGUETTE Shape Antique Cut Diamond","TAPERED BAGUETTE","0.35","I","VVS2","","NON-CERT","NON-CERT","62.84","3.11*6.28*2.00","CVD","64.39","69","https://ssdweb.co/ssdweb/hd/Vision360.html?d=924920161&zoomslide=1&z=1924920161&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"837","TRAPEZOID Shape Antique Cut Diamond","TRAPEZOID","0.38","G","VS1","EXCELLENT","NON-CERT","NON-CERT","78.83","3.43*5.35*2.52","CVD","73.3","80","https://ssdweb.co/ssdweb/hd/Vision360.html?d=926030016&zoomslide=1&z=1926030016&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"838","TRAPEZOID Shape Antique Cut Diamond","TRAPEZOID","0.3","F","VS2","VERY GOOD","NON-CERT","NON-CERT","62.24","3.03*5.23*2.42","CVD","70.9","66","https://ssdweb.co/ssdweb/hd/Vision360.html?d=925580031&zoomslide=1&z=1925580031&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"839","BULLET  Shape Antique Cut Diamond","BULLET ","0.28","D","VVS2","","NON-CERT","NON-CERT","62.75","3.43*5.02*2.18","HPHT","63.58","72","https://ssdweb.co/ssdweb/hd/Vision360.html?d=924910543&zoomslide=1&z=1924910543&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"840","BULLET  Shape Antique Cut Diamond","BULLET ","0.39","F","VS1","VERY GOOD","NON-CERT","NON-CERT","87.36","3.99*4.98*2.36","HPHT","64","62","https://ssdweb.co/ssdweb/hd/Vision360.html?d=925960292&zoomslide=1&z=1925960292&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"841","BULLET  Shape Antique Cut Diamond","BULLET ","0.38","F","VS1","","NON-CERT","NON-CERT","85.12","3.79*5.78*2.41","CVD","63.63","81","https://ssdweb.co/ssdweb/hd/Vision360.html?d=924930239&zoomslide=1&z=1924930239&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"842","CADILLAC Shape Antique Cut Diamond","CADILLAC","0.36","F","SI1","VERY GOOD","NON-CERT","NON-CERT","70.56","3.55*5.56*2.25","CVD","63.33","67","https://ssdweb.co/ssdweb/hd/Vision360.html?d=924780360&zoomslide=1&z=1924780360&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"843","BULLET  Shape Antique Cut Diamond","BULLET ","0.39","E","VS2","","NON-CERT","NON-CERT","89.29","4.06*5.13*2.52","CVD","62.09","63","https://ssdweb.co/ssdweb/hd/Vision360.html?d=924410594&zoomslide=1&z=1924410594&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"844","BULLET  Shape Antique Cut Diamond","BULLET ","0.39","E","VS2","VERY GOOD","NON-CERT","NON-CERT","89.29","4.06*5.00*2.40","HPHT","61.5","71","https://ssdweb.co/ssdweb/hd/Vision360.html?d=926020004&zoomslide=1&z=1926020004&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"845","TAPERED BAGUETTE Shape Antique Cut Diamond","TAPERED BAGUETTE","0.37","H","SI1","","NON-CERT","NON-CERT","64.02","3.09*6.19*2.14","CVD","69.2","79","https://ssdweb.co/ssdweb/hd/Vision360.html?d=924920269&zoomslide=1&z=1924920269&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"846","HEXAGONAL Shape Antique Cut Diamond","HEXAGONAL","0.28","E","VS1","","NON-CERT","NON-CERT","57.66","3.76*3.76*2.48","HPHT","66.11","72","https://ssdweb.co/ssdweb/hd/Vision360.html?d=924910174&zoomslide=1&z=1924910174&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"847","HALF MOON Shape Antique Cut Diamond","HALF MOON","0.24","F","VS2","VERY GOOD","NON-CERT","NON-CERT","49.43","3.00*5.36*2.19","CVD","40.94","74","https://ssdweb.co/ssdweb/hd/Vision360.html?d=924920211&zoomslide=1&z=1924920211&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"848","BAGUETTE Shape Antique Cut Diamond","BAGUETTE","0.23","F","VS1","VERY GOOD","NON-CERT","NON-CERT","47.37","2.55*5.08*1.63","CVD","0","0","https://ssdweb.co/ssdweb/hd/Vision360.html?d=920811696&zoomslide=1&z=1920811696&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"849","BULLET  Shape Antique Cut Diamond","BULLET ","0.39","G","VS1","","NON-CERT","NON-CERT","86.76","4.04*5.04*2.49","HPHT","61.58","72","https://ssdweb.co/ssdweb/hd/Vision360.html?d=924460678&zoomslide=1&z=1924460678&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"850","TAPERED BAGUETTE Shape Antique Cut Diamond","TAPERED BAGUETTE","0.38","I","VS1","","NON-CERT","NON-CERT","67.62","3.25*6.39*2.10","CVD","66.6","70","https://ssdweb.co/ssdweb/hd/Vision360.html?d=924920310&zoomslide=1&z=1924920310&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"851","CADILLAC Shape Antique Cut Diamond","CADILLAC","0.29","E","VS1","VERY GOOD","NON-CERT","NON-CERT","60.33","3.33*5.27*1.99","HPHT","69.86","65","https://ssdweb.co/ssdweb/hd/Vision360.html?d=926180005&zoomslide=1&z=1926180005&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"852","CADILLAC Shape Antique Cut Diamond","CADILLAC","0.28","E","VS1","VERY GOOD","NON-CERT","NON-CERT","58.25","3.33*5.28*1.89","HPHT","65","71","https://ssdweb.co/ssdweb/hd/Vision360.html?d=926180002&zoomslide=1&z=1926180002&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"853","CADILLAC Shape Antique Cut Diamond","CADILLAC","0.28","E","VS1","VERY GOOD","NON-CERT","NON-CERT","58.25","3.26*5.32*1.91","HPHT","67.8","72","https://ssdweb.co/ssdweb/hd/Vision360.html?d=926180001&zoomslide=1&z=1926180001&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"854","CADILLAC Shape Antique Cut Diamond","CADILLAC","0.28","E","VS2","EXCELLENT","NON-CERT","NON-CERT","58.25","3.31*5.42*2.03","CVD","61.38","79","https://ssdweb.co/ssdweb/hd/Vision360.html?d=924940143&zoomslide=1&z=1924940143&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"855","CADILLAC Shape Antique Cut Diamond","CADILLAC","0.26","E","VS2","VERY GOOD","NON-CERT","NON-CERT","54.09","3.90*5.32*1.95","CVD","49.95","85","https://ssdweb.co/ssdweb/hd/Vision360.html?d=924920210&zoomslide=1&z=1924920210&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"856","CADILLAC Shape Antique Cut Diamond","CADILLAC","0.25","D","VS1","EXCELLENT","NON-CERT","NON-CERT","52.01","3.26*5.28*1.90","HPHT","68.75","65","https://ssdweb.co/ssdweb/hd/Vision360.html?d=925620696&zoomslide=1&z=1925620696&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"857","BAGUETTE Shape Antique Cut Diamond","BAGUETTE","0.25","F","VS2","VERY GOOD","NON-CERT","NON-CERT","52.26","2.62*5.15*1.77","CVD","67.3","69","https://ssdweb.co/ssdweb/hd/Vision360.html?d=920811628&zoomslide=1&z=1920811628&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"858","HALF MOON Shape Antique Cut Diamond","HALF MOON","0.27","E","VS2","VERY GOOD","NON-CERT","NON-CERT","56.96","3.20*5.60*2.28","HPHT","40.74","75","https://ssdweb.co/ssdweb/hd/Vision360.html?d=925030001&zoomslide=1&z=1925030001&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"859","HALF MOON Shape Antique Cut Diamond","HALF MOON","0.26","E","VS1","VERY GOOD","NON-CERT","NON-CERT","54.85","3.17*5.59*2.19","HPHT","39.24","76","https://ssdweb.co/ssdweb/hd/Vision360.html?d=925240020&zoomslide=1&z=1925240020&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"860","HALF MOON Shape Antique Cut Diamond","HALF MOON","0.25","D","VS1","","NON-CERT","NON-CERT","52.74","3.06*5.10*2.27","HPHT","44.58","67","https://ssdweb.co/ssdweb/hd/Vision360.html?d=924710067&zoomslide=1&z=1924710067&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"861","HALF MOON Shape Antique Cut Diamond","HALF MOON","0.25","E","VS1","EXCELLENT","NON-CERT","NON-CERT","52.74","3.17*5.62*2.12","HPHT","39.1","71","https://ssdweb.co/ssdweb/hd/Vision360.html?d=925170213&zoomslide=1&z=1925170213&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"862","HALF MOON Shape Antique Cut Diamond","HALF MOON","0.25","E","VS1","VERY GOOD","NON-CERT","NON-CERT","52.74","3.20*5.60*2.11","HPHT","38.9","72","https://ssdweb.co/ssdweb/hd/Vision360.html?d=925220119&zoomslide=1&z=1925220119&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"863","HALF MOON Shape Antique Cut Diamond","HALF MOON","0.24","E","VS1","VERY GOOD","NON-CERT","NON-CERT","50.64","3.18*5.60*2.05","HPHT","40.95","74","https://ssdweb.co/ssdweb/hd/Vision360.html?d=925190087&zoomslide=1&z=1925190087&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"864","HALF MOON Shape Antique Cut Diamond","HALF MOON","0.24","E","VS2","VERY GOOD","NON-CERT","NON-CERT","50.64","3.17*5.60*2.11","HPHT","37.55","78","https://ssdweb.co/ssdweb/hd/Vision360.html?d=925220135&zoomslide=1&z=1925220135&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"865","BAGUETTE Shape Antique Cut Diamond","BAGUETTE","0.25","E","VS1","VERY GOOD","NON-CERT","NON-CERT","53.52","2.59*5.20*1.74","HPHT","60.9","74","https://ssdweb.co/ssdweb/hd/Vision360.html?d=926630354&zoomslide=1&z=1926630354&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"866","BAGUETTE Shape Antique Cut Diamond","BAGUETTE","0.25","E","VS1","VERY GOOD","NON-CERT","NON-CERT","53.52","2.59*5.19*1.74","HPHT","61.6","77","https://ssdweb.co/ssdweb/hd/Vision360.html?d=926630355&zoomslide=1&z=1926630355&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"867","BAGUETTE Shape Antique Cut Diamond","BAGUETTE","0.24","E","VS1","EXCELLENT","NON-CERT","NON-CERT","51.37","2.78*4.39*1.83","HPHT","68.2","77","https://ssdweb.co/ssdweb/hd/Vision360.html?d=925260002&zoomslide=1&z=1925260002&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"868","BULLET  Shape Antique Cut Diamond","BULLET ","0.28","D","VS2","","NON-CERT","NON-CERT","60.49","3.39*5.11*2.23","HPHT","65.73","70","https://ssdweb.co/ssdweb/hd/Vision360.html?d=924880274&zoomslide=1&z=1924880274&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"869","BULLET  Shape Antique Cut Diamond","BULLET ","0.25","D","VS1","","NON-CERT","NON-CERT","54.01","3.40*5.07*1.93","HPHT","56.8","70","https://ssdweb.co/ssdweb/hd/Vision360.html?d=924910626&zoomslide=1&z=1924910626&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"870","TAPERED BAGUETTE Shape Antique Cut Diamond","TAPERED BAGUETTE","0.19","E","VS1","EXCELLENT","NON-CERT","NON-CERT","35.62","2.50*4.65*1.84","HPHT","62.05","60","https://ssdweb.co/ssdweb/hd/Vision360.html?d=925540246&zoomslide=1&z=1925540246&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"871","TAPERED BAGUETTE Shape Antique Cut Diamond","TAPERED BAGUETTE","0.19","E","VS1","EXCELLENT","NON-CERT","NON-CERT","35.62","2.56*4.88*1.64","HPHT","61.25","58","https://ssdweb.co/ssdweb/hd/Vision360.html?d=925180145&zoomslide=1&z=1925180145&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"872","TAPERED BAGUETTE Shape Antique Cut Diamond","TAPERED BAGUETTE","0.18","E","VS1","EXCELLENT","NON-CERT","NON-CERT","33.74","2.56*4.01*1.68","HPHT","60.5","59","https://ssdweb.co/ssdweb/hd/Vision360.html?d=925501425&zoomslide=1&z=1925501425&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"873","TAPERED BAGUETTE Shape Antique Cut Diamond","TAPERED BAGUETTE","0.18","E","VS2","VERY GOOD","NON-CERT","NON-CERT","33.74","3.04*3.94*1.78","HPHT","63.16","62","https://ssdweb.co/ssdweb/hd/Vision360.html?d=926660066&zoomslide=1&z=1926660066&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"874","TRAPEZOID Shape Antique Cut Diamond","TRAPEZOID","0.2","E","VS1","EXCELLENT","NON-CERT","NON-CERT","39.49","2.53*4.59*2.00","HPHT","65.1","76","https://ssdweb.co/ssdweb/hd/Vision360.html?d=925540096&zoomslide=1&z=1925540096&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"875","TRAPEZOID Shape Antique Cut Diamond","TRAPEZOID","0.2","E","VS1","VERY GOOD","NON-CERT","NON-CERT","39.49","2.96*3.97*1.92","HPHT","68.2","75","https://ssdweb.co/ssdweb/hd/Vision360.html?d=926670007&zoomslide=1&z=1926670007&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"876","BAGUETTE Shape Antique Cut Diamond","BAGUETTE","0.25","G","VS2","VERY GOOD","NON-CERT","NON-CERT","51.55","2.56*5.19*1.77","CVD","0","0","https://ssdweb.co/ssdweb/hd/Vision360.html?d=920811698&zoomslide=1&z=1920811698&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"877","BULLET  Shape Antique Cut Diamond","BULLET ","0.28","G","VS1","","NON-CERT","NON-CERT","58.27","3.39*5.14*2.07","CVD","60.96","67","https://ssdweb.co/ssdweb/hd/Vision360.html?d=924920149&zoomslide=1&z=1924920149&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"878","TAPERED BAGUETTE Shape Antique Cut Diamond","TAPERED BAGUETTE","0.17","E","VS1","EXCELLENT","NON-CERT","NON-CERT","33.44","2.45*4.79*1.58","HPHT","60.06","58","https://ssdweb.co/ssdweb/hd/Vision360.html?d=925190078&zoomslide=1&z=1925190078&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"879","TAPERED BAGUETTE Shape Antique Cut Diamond","TAPERED BAGUETTE","0.17","E","VS1","EXCELLENT","NON-CERT","NON-CERT","33.44","2.47*5.00*1.63","HPHT","59.7","56","https://ssdweb.co/ssdweb/hd/Vision360.html?d=925620872&zoomslide=1&z=1925620872&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"880","TAPERED BAGUETTE Shape Antique Cut Diamond","TAPERED BAGUETTE","0.17","E","VS1","EXCELLENT","NON-CERT","NON-CERT","33.44","2.54*4.97*1.65","HPHT","62.25","63","https://ssdweb.co/ssdweb/hd/Vision360.html?d=925621472&zoomslide=1&z=1925621472&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"881","TAPERED BAGUETTE Shape Antique Cut Diamond","TAPERED BAGUETTE","0.17","E","VS1","VERY GOOD","NON-CERT","NON-CERT","33.44","3.02*4.01*1.62","HPHT","64.6","65","https://ssdweb.co/ssdweb/hd/Vision360.html?d=926660191&zoomslide=1&z=1926660191&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"882","TAPERED BAGUETTE Shape Antique Cut Diamond","TAPERED BAGUETTE","0.16","E","VS2","EXCELLENT","NON-CERT","NON-CERT","31.47","2.42*4.82*1.64","HPHT","60.75","61","https://ssdweb.co/ssdweb/hd/Vision360.html?d=925310003&zoomslide=1&z=1925310003&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"883","TAPERED BAGUETTE Shape Antique Cut Diamond","TAPERED BAGUETTE","0.16","E","VS2","EXCELLENT","NON-CERT","NON-CERT","31.47","2.40*4.76*1.68","HPHT","61.35","63","https://ssdweb.co/ssdweb/hd/Vision360.html?d=925260027&zoomslide=1&z=1925260027&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"884","TAPERED BAGUETTE Shape Antique Cut Diamond","TAPERED BAGUETTE","0.15","E","VS1","EXCELLENT","NON-CERT","NON-CERT","29.5","2.26*4.98*1.46","HPHT","61.05","63","https://ssdweb.co/ssdweb/hd/Vision360.html?d=926040089&zoomslide=1&z=1926040089&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"885","HALF MOON Shape Antique Cut Diamond","HALF MOON","0.21","D","VS1","VERY GOOD","NON-CERT","NON-CERT","43.56","2.93*5.18*1.94","CVD","37.9","71","https://ssdweb.co/ssdweb/hd/Vision360.html?d=925580096&zoomslide=1&z=1925580096&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"886","HALF MOON Shape Antique Cut Diamond","HALF MOON","0.21","D","VS1","VERY GOOD","NON-CERT","NON-CERT","43.56","2.91*5.18*2.00","HPHT","38.98","72","https://ssdweb.co/ssdweb/hd/Vision360.html?d=925621722&zoomslide=1&z=1925621722&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"887","HALF MOON Shape Antique Cut Diamond","HALF MOON","0.21","D","VS1","VERY GOOD","NON-CERT","NON-CERT","43.56","2.90*5.22*2.03","HPHT","40.95","73","https://ssdweb.co/ssdweb/hd/Vision360.html?d=925621353&zoomslide=1&z=1925621353&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"888","HALF MOON Shape Antique Cut Diamond","HALF MOON","0.21","E","VS1","VERY GOOD","NON-CERT","NON-CERT","43.56","2.91*5.21*2.11","HPHT","39.5","70","https://ssdweb.co/ssdweb/hd/Vision360.html?d=925230077&zoomslide=1&z=1925230077&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"889","HALF MOON Shape Antique Cut Diamond","HALF MOON","0.2","D","VS1","EXCELLENT","NON-CERT","NON-CERT","41.48","2.91*5.18*1.98","HPHT","40.95","72","https://ssdweb.co/ssdweb/hd/Vision360.html?d=925621361&zoomslide=1&z=1925621361&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"890","HALF MOON Shape Antique Cut Diamond","HALF MOON","0.2","D","VS1","VERY GOOD","NON-CERT","NON-CERT","41.48","2.95*5.23*1.94","HPHT","37.8","68","https://ssdweb.co/ssdweb/hd/Vision360.html?d=925621357&zoomslide=1&z=1925621357&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"891","HALF MOON Shape Antique Cut Diamond","HALF MOON","0.2","D","VS1","VERY GOOD","NON-CERT","NON-CERT","41.48","2.91*5.23*1.88","HPHT","38.6","70","https://ssdweb.co/ssdweb/hd/Vision360.html?d=925621994&zoomslide=1&z=1925621994&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"892","HALF MOON Shape Antique Cut Diamond","HALF MOON","0.2","D","VS2","VERY GOOD","NON-CERT","NON-CERT","41.48","2.90*5.22*2.01","HPHT","36.25","70","https://ssdweb.co/ssdweb/hd/Vision360.html?d=925551986&zoomslide=1&z=1925551986&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"893","HALF MOON Shape Antique Cut Diamond","HALF MOON","0.2","E","VS1","VERY GOOD","NON-CERT","NON-CERT","41.48","2.91*5.18*1.85","HPHT","38.9","72","https://ssdweb.co/ssdweb/hd/Vision360.html?d=925502297&zoomslide=1&z=1925502297&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"894","HALF MOON Shape Antique Cut Diamond","HALF MOON","0.2","E","VS1","VERY GOOD","NON-CERT","NON-CERT","41.48","2.91*5.20*1.96","CVD","38.8","74","https://ssdweb.co/ssdweb/hd/Vision360.html?d=925600276&zoomslide=1&z=1925600276&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"895","HALF MOON Shape Antique Cut Diamond","HALF MOON","0.2","E","VS1","VERY GOOD","NON-CERT","NON-CERT","41.48","2.92*5.20*1.94","HPHT","36.25","71","https://ssdweb.co/ssdweb/hd/Vision360.html?d=925621979&zoomslide=1&z=1925621979&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
"896","HALF MOON Shape Antique Cut Diamond","HALF MOON","0.2","E","VS2","EXCELLENT","NON-CERT","NON-CERT","41.48","2.92*5.16*1.88","HPHT","38.9","72","https://ssdweb.co/ssdweb/hd/Vision360.html?d=925501421&zoomslide=1&z=1925501421&ISCONFIRM=0","https://www.igi.org/reports/verify-your-report?r=NON-CERT",""
